case_id,pin_code,district,state,land_type,rfctlarr_stage,land_parcel_area_acres,compensation_amount_lakhs,days_since_notification,number_of_displaced_families,litigation_cases_count,social_vulnerability_index,official_processing_speed_score,delay_probability,delay_months
LA-2024-00182,530470,Visakhapatnam,Andhra Pradesh,Forest,Award Enquiry (Sec 21-23),35.83,80.81,150.0,4.0,0,0.266,5.3,1,24.2
LA-2024-00183,431115,Aurangabad,Maharashtra,Agricultural,Compensation Disbursement,18.9,22.12,346.0,6.0,0,0.682,4.2,0,0.0
LA-2024-00184,201782,Gautam Buddha Nagar,Uttar Pradesh,Agricultural,Compensation Disbursement,49.6,10.21,1492.0,2.0,2,0.809,5.1,0,0.0
LA-2024-00185,431851,Aurangabad,Maharashtra,Agricultural,Survey & SIA (Social Impact Assessment),18.09,18.07,327.0,2.0,0,0.37,4.7,0,0.0
LA-2024-00186,440408,Nagpur,Maharashtra,Agricultural,Award Declaration,53.23,54.49,857.0,3.0,0,0.409,7.4,0,0.0
LA-2024-00187,530505,Visakhapatnam,Andhra Pradesh,Forest,Survey & SIA (Social Impact Assessment),14.22,9.96,130.0,5.0,0,0.607,5.3,1,16.2
LA-2024-00188,400427,Mumbai Suburban,Maharashtra,Agricultural,Final Declaration,3.45,11.98,370.0,2.0,0,0.202,6.1,0,0.0
LA-2024-00189,580205,Dharwad,Karnataka,Agricultural,Award Enquiry (Sec 21-23),6.45,76.04,568.0,4.0,1,0.725,9.9,1,14.8
LA-2024-00190,641994,Coimbatore,Tamil Nadu,Agricultural,Final Declaration,26.2,41.73,623.0,5.0,0,0.596,5.7,0,0.0
LA-2024-00191,201120,Gautam Buddha Nagar,Uttar Pradesh,Barren/Waste,Draft Declaration (Sec 19),25.76,18.76,578.0,5.0,0,0.177,5.7,1,16.8
LA-2024-00192,342599,Jodhpur,Rajasthan,Agricultural,Award Enquiry (Sec 21-23),8.47,32.94,224.0,4.0,2,0.362,7.7,0,0.0
LA-2024-00193,342113,Jodhpur,Rajasthan,Agricultural,Award Enquiry (Sec 21-23),51.09,233.05,432.0,2.0,1,0.417,7.1,1,37.6
LA-2024-00194,625719,Madurai,Tamil Nadu,Agricultural,Award Enquiry (Sec 21-23),8.16,151.06,103.0,4.0,0,0.613,6.5,0,0.0
LA-2024-00195,141909,Ludhiana,Punjab,Agricultural,Final Declaration,16.32,40.36,739.0,3.0,0,0.647,3.0,0,0.0
LA-2024-00196,506678,Warangal,Telangana,Barren/Waste,Award Enquiry (Sec 21-23),15.94,97.06,108.0,6.0,0,0.498,9.2,0,0.0
LA-2024-00197,625644,Madurai,Tamil Nadu,Agricultural,Draft Declaration (Sec 19),3.56,50.15,567.0,4.0,0,0.527,7.0,1,6.6
LA-2024-00198,520844,Vijayawada,Andhra Pradesh,Commercial,Preliminary Notification (Sec 11),10.04,8.29,484.0,21.0,1,0.197,7.0,0,0.0
LA-2024-00199,625975,Madurai,Tamil Nadu,Forest,Final Declaration,83.37,6.99,482.0,1.0,0,0.542,7.9,0,0.0
LA-2024-00200,141874,Ludhiana,Punjab,Residential,Award Enquiry (Sec 21-23),5.03,18.84,1042.0,30.0,1,0.111,7.6,1,16.6
LA-2024-00201,625308,Madurai,Tamil Nadu,Forest,Draft Declaration (Sec 19),18.75,10.0,488.0,6.0,2,0.4,5.5,1,31.6
LA-2024-00202,160606,Chandigarh,Punjab,Residential,Survey & SIA (Social Impact Assessment),4.13,57.86,82.0,10.0,0,0.224,9.0,1,34.8
LA-2024-00203,431836,Aurangabad,Maharashtra,Agricultural,Compensation Disbursement,4.99,26.51,345.0,6.0,0,0.424,4.9,0,0.0
LA-2024-00204,201364,Gautam Buddha Nagar,Uttar Pradesh,Agricultural,Award Declaration,3.31,66.96,54.0,1.0,0,0.544,2.6,0,0.0
LA-2024-00205,440707,Nagpur,Maharashtra,Commercial,Award Enquiry (Sec 21-23),24.53,67.94,207.0,30.0,0,0.386,5.3,0,0.0
LA-2024-00206,580120,Dharwad,Karnataka,Forest,Award Declaration,5.26,86.1,161.0,1.0,0,0.254,3.7,1,17.7
LA-2024-00207,221888,Varanasi,Uttar Pradesh,Agricultural,Possession,32.37,18.47,357.0,3.0,0,0.412,6.3,0,0.0
LA-2024-00208,110652,South Delhi,Delhi,Agricultural,Final Declaration,7.02,72.96,119.0,5.0,1,0.509,4.6,1,31.7
LA-2024-00209,580768,Dharwad,Karnataka,Agricultural,Survey & SIA (Social Impact Assessment),12.29,18.03,122.0,4.0,0,0.387,6.1,1,11.3
LA-2024-00210,800842,Patna,Bihar,Agricultural,Award Enquiry (Sec 21-23),15.64,87.86,322.0,3.0,0,0.451,5.3,1,8.3
LA-2024-00211,580296,Dharwad,Karnataka,Agricultural,Compensation Disbursement,2.79,142.81,534.0,3.0,0,0.472,6.2,0,0.0
LA-2024-00212,208505,Kanpur Nagar,Uttar Pradesh,Agricultural,Award Enquiry (Sec 21-23),13.11,88.85,222.0,1.0,0,0.173,4.5,0,0.0
LA-2024-00213,800871,Patna,Bihar,Agricultural,Preliminary Notification (Sec 11),14.84,37.78,1264.0,4.0,0,0.431,4.9,1,15.5
LA-2024-00214,440248,Nagpur,Maharashtra,Forest,Compensation Disbursement,29.05,76.59,171.0,1.0,1,0.28,3.2,1,20.7
LA-2024-00215,221839,Varanasi,Uttar Pradesh,Commercial,Award Enquiry (Sec 21-23),4.88,10.42,369.0,25.0,0,0.565,6.3,1,22.6
LA-2024-00216,600358,Chennai,Tamil Nadu,Forest,Draft Declaration (Sec 19),5.5,8.41,286.0,3.0,0,0.483,7.1,1,28.1
LA-2024-00217,506617,Warangal,Telangana,Commercial,Possession,19.31,69.65,171.0,23.0,1,0.183,6.9,1,20.0
LA-2024-00218,506558,Warangal,Telangana,Agricultural,Award Enquiry (Sec 21-23),36.62,154.83,592.0,7.0,1,0.65,4.7,1,27.5
LA-2024-00219,440717,Nagpur,Maharashtra,Agricultural,Award Declaration,6.66,13.88,114.0,2.0,0,0.264,6.4,1,30.2
LA-2024-00220,160852,Chandigarh,Punjab,Commercial,Compensation Disbursement,3.86,45.35,47.0,22.0,0,0.196,4.8,0,0.0
LA-2024-00221,520413,Vijayawada,Andhra Pradesh,Residential,Preliminary Notification (Sec 11),8.42,67.82,201.0,8.0,0,0.584,5.0,1,8.1
LA-2024-00222,440254,Nagpur,Maharashtra,Commercial,Award Declaration,4.66,24.93,183.0,19.0,0,0.519,2.5,1,17.8
LA-2024-00223,208480,Kanpur Nagar,Uttar Pradesh,Forest,Draft Declaration (Sec 19),15.46,32.38,491.0,5.0,2,0.655,6.2,1,38.5
LA-2024-00224,570650,Mysuru,Karnataka,Commercial,Award Declaration,4.4,80.04,87.0,28.0,0,0.801,5.9,0,0.0
LA-2024-00225,208774,Kanpur Nagar,Uttar Pradesh,Commercial,Award Declaration,25.2,49.54,328.0,,0,0.615,6.4,1,5.5
LA-2024-00226,641777,Coimbatore,Tamil Nadu,Commercial,Award Declaration,13.21,49.75,299.0,22.0,1,0.4,9.5,1,21.2
LA-2024-00227,834405,Ranchi,Jharkhand,Commercial,Award Declaration,25.88,17.58,282.0,15.0,0,0.25,3.9,1,19.3
LA-2024-00228,302941,Jaipur,Rajasthan,Agricultural,Award Declaration,1.41,43.4,484.0,7.0,1,0.64,7.9,1,19.5
LA-2024-00229,395174,Surat,Gujarat,Agricultural,Draft Declaration (Sec 19),2.47,30.63,218.0,3.0,0,0.558,6.6,1,18.0
LA-2024-00230,560204,Bengaluru Urban,Karnataka,Agricultural,Draft Declaration (Sec 19),33.07,32.23,230.0,5.0,1,0.525,4.9,0,0.0
LA-2024-00231,440122,Nagpur,Maharashtra,Agricultural,Survey & SIA (Social Impact Assessment),5.98,26.73,310.0,4.0,0,0.344,7.2,0,0.0
LA-2024-00232,751932,Khordha,Odisha,Residential,Award Declaration,3.17,43.56,205.0,10.0,0,0.736,5.9,1,22.7
LA-2024-00233,500261,Hyderabad,Telangana,Agricultural,Award Enquiry (Sec 21-23),9.28,19.59,80.0,5.0,1,0.397,6.3,0,0.0
LA-2024-00234,221640,Varanasi,Uttar Pradesh,Agricultural,Award Enquiry (Sec 21-23),13.54,45.22,163.0,4.0,0,0.482,4.5,0,0.0
LA-2024-00235,431830,Aurangabad,Maharashtra,Residential,Survey & SIA (Social Impact Assessment),9.64,31.6,182.0,14.0,0,,5.3,0,0.0
LA-2024-00236,208789,Kanpur Nagar,Uttar Pradesh,Agricultural,Award Enquiry (Sec 21-23),16.41,18.44,145.0,4.0,0,0.85,3.9,0,0.0
LA-2024-00237,226953,Lucknow,Uttar Pradesh,Residential,Final Declaration,14.62,7.02,175.0,14.0,3,0.177,7.0,1,26.0
LA-2024-00238,411148,Pune,Maharashtra,Agricultural,Possession,13.99,109.96,253.0,3.0,0,0.657,8.9,0,0.0
LA-2024-00239,641465,Coimbatore,Tamil Nadu,Agricultural,Award Declaration,34.68,90.83,180.0,3.0,0,0.319,4.9,0,0.0
LA-2024-00240,342555,Jodhpur,Rajasthan,Agricultural,Final Declaration,10.89,20.81,420.0,2.0,0,0.349,6.4,0,0.0
LA-2024-00241,530725,Visakhapatnam,Andhra Pradesh,Agricultural,Award Declaration,10.62,85.42,425.0,7.0,0,0.63,4.9,0,0.0
LA-2024-00242,302659,Jaipur,Rajasthan,Agricultural,Survey & SIA (Social Impact Assessment),21.81,16.89,37.0,0.0,3,0.295,3.1,1,27.5
LA-2024-00243,506603,Warangal,Telangana,Agricultural,Survey & SIA (Social Impact Assessment),17.63,33.39,76.0,4.0,2,0.576,5.3,1,25.6
LA-2024-00244,226375,Lucknow,Uttar Pradesh,Agricultural,Award Enquiry (Sec 21-23),5.12,27.01,36.0,4.0,1,0.554,5.7,0,0.0
LA-2024-00245,342195,Jodhpur,Rajasthan,Agricultural,Award Enquiry (Sec 21-23),10.19,34.34,180.0,4.0,1,0.771,7.5,1,30.4
LA-2024-00246,506488,Warangal,Telangana,Residential,Preliminary Notification (Sec 11),16.0,82.59,172.0,12.0,0,0.788,7.0,1,13.4
LA-2024-00247,221333,Varanasi,Uttar Pradesh,Agricultural,Survey & SIA (Social Impact Assessment),6.69,30.52,248.0,4.0,0,0.618,6.2,0,0.0
LA-2024-00248,411598,Pune,Maharashtra,Agricultural,Final Declaration,6.97,32.37,417.0,1.0,0,0.62,6.6,1,16.7
LA-2024-00249,800816,Patna,Bihar,Agricultural,Preliminary Notification (Sec 11),3.38,90.56,214.0,2.0,0,0.134,3.0,0,0.0
LA-2024-00250,505596,Karimnagar,Telangana,Barren/Waste,Draft Declaration (Sec 19),0.95,47.4,141.0,5.0,1,0.686,10.0,1,18.9
LA-2024-00251,560624,Bengaluru Urban,Karnataka,Residential,Final Declaration,8.02,25.48,221.0,33.0,2,0.618,3.0,1,21.9
LA-2024-00252,431137,Aurangabad,Maharashtra,Wetland,Compensation Disbursement,12.28,56.18,153.0,2.0,1,0.247,8.2,1,40.0
LA-2024-00253,560679,Bengaluru Urban,Karnataka,Barren/Waste,Draft Declaration (Sec 19),4.34,114.78,73.0,4.0,0,0.049,4.1,1,23.9
LA-2024-00254,641495,Coimbatore,Tamil Nadu,Agricultural,Survey & SIA (Social Impact Assessment),35.56,121.89,454.0,3.0,2,0.273,5.9,0,0.0
LA-2024-00255,226211,Lucknow,Uttar Pradesh,Commercial,Preliminary Notification (Sec 11),4.53,12.7,304.0,33.0,1,0.454,7.9,0,0.0
LA-2024-00256,530292,Visakhapatnam,Andhra Pradesh,Agricultural,Survey & SIA (Social Impact Assessment),,13.32,656.0,0.0,0,0.642,8.5,0,0.0
LA-2024-00257,201801,Gautam Buddha Nagar,Uttar Pradesh,Barren/Waste,Award Enquiry (Sec 21-23),15.73,115.48,88.0,1.0,1,0.252,5.7,0,0.0
LA-2024-00258,520924,Vijayawada,Andhra Pradesh,Agricultural,Final Declaration,70.1,34.02,66.0,3.0,0,0.277,4.8,0,0.0
LA-2024-00259,560556,Bengaluru Urban,Karnataka,Agricultural,Survey & SIA (Social Impact Assessment),17.44,5.53,110.0,5.0,0,0.289,4.2,1,13.9
LA-2024-00260,302977,Jaipur,Rajasthan,Barren/Waste,Compensation Disbursement,3.22,22.34,299.0,5.0,0,0.784,5.1,1,17.6
LA-2024-00261,800261,Patna,Bihar,Residential,Award Declaration,27.01,29.46,422.0,26.0,1,0.154,4.6,1,21.7
LA-2024-00262,560369,Bengaluru Urban,Karnataka,Wetland,Survey & SIA (Social Impact Assessment),46.66,33.22,274.0,4.0,0,0.403,8.2,1,22.7
LA-2024-00263,600936,Chennai,Tamil Nadu,Agricultural,Survey & SIA (Social Impact Assessment),2.44,92.45,247.0,2.0,0,0.125,4.2,0,0.0
LA-2024-00264,160257,Chandigarh,Punjab,Agricultural,Award Declaration,18.98,18.49,420.0,3.0,1,0.846,3.6,1,25.8
LA-2024-00265,110692,South Delhi,Delhi,Agricultural,Award Enquiry (Sec 21-23),22.9,108.72,157.0,3.0,1,0.448,4.8,1,19.6
LA-2024-00266,302297,Jaipur,Rajasthan,Agricultural,Compensation Disbursement,9.2,58.61,489.0,4.0,0,0.407,8.7,0,0.0
LA-2024-00267,440397,Nagpur,Maharashtra,Agricultural,Preliminary Notification (Sec 11),1.41,13.17,981.0,4.0,0,0.723,4.6,0,0.0
LA-2024-00268,625529,Madurai,Tamil Nadu,Agricultural,Award Declaration,8.57,33.0,100.0,5.0,5,0.229,6.7,1,37.7
LA-2024-00269,342423,Jodhpur,Rajasthan,Residential,Preliminary Notification (Sec 11),6.73,71.52,183.0,5.0,2,0.624,7.0,1,22.1
LA-2024-00270,302886,Jaipur,Rajasthan,Agricultural,Draft Declaration (Sec 19),40.46,46.41,78.0,6.0,0,0.268,3.9,0,0.0
LA-2024-00271,600974,Chennai,Tamil Nadu,Commercial,Award Enquiry (Sec 21-23),10.22,64.07,107.0,26.0,2,0.273,5.9,1,24.9
LA-2024-00272,500549,Hyderabad,Telangana,Barren/Waste,Award Enquiry (Sec 21-23),7.76,25.58,297.0,1.0,0,0.42,5.9,1,18.1
LA-2024-00273,530572,Visakhapatnam,Andhra Pradesh,Forest,Preliminary Notification (Sec 11),6.7,75.72,63.0,2.0,0,0.298,6.7,1,49.2
LA-2024-00274,141149,Ludhiana,Punjab,Agricultural,Survey & SIA (Social Impact Assessment),14.54,30.61,123.0,6.0,0,0.448,7.2,0,0.0
LA-2024-00275,411310,Pune,Maharashtra,Agricultural,Award Declaration,11.57,502.13,488.0,7.0,1,0.304,4.8,1,19.6
LA-2024-00276,431135,Aurangabad,Maharashtra,Agricultural,Survey & SIA (Social Impact Assessment),5.63,12.76,262.0,5.0,0,0.11,5.3,0,0.0
LA-2024-00277,431870,Aurangabad,Maharashtra,Commercial,Draft Declaration (Sec 19),13.8,580.01,394.0,41.0,2,0.351,5.7,1,23.5
LA-2024-00278,800304,Patna,Bihar,Agricultural,Survey & SIA (Social Impact Assessment),6.86,18.11,84.0,2.0,2,0.693,10.0,1,61.3
LA-2024-00279,505406,Karimnagar,Telangana,Agricultural,Survey & SIA (Social Impact Assessment),1.22,149.55,233.0,5.0,0,0.163,3.6,1,20.5
LA-2024-00280,506857,Warangal,Telangana,Wetland,Award Declaration,19.45,98.11,911.0,6.0,0,0.728,5.5,0,0.0
LA-2024-00281,600741,Chennai,Tamil Nadu,Commercial,Preliminary Notification (Sec 11),17.94,18.84,135.0,27.0,1,0.782,6.1,0,0.0
LA-2024-00282,431658,Aurangabad,Maharashtra,Residential,Final Declaration,13.06,79.0,154.0,24.0,3,0.635,4.4,1,23.5
LA-2024-00283,201134,Gautam Buddha Nagar,Uttar Pradesh,Agricultural,Award Enquiry (Sec 21-23),7.57,27.91,343.0,7.0,1,,6.9,0,0.0
LA-2024-00284,431606,Aurangabad,Maharashtra,Wetland,Preliminary Notification (Sec 11),10.37,58.04,113.0,1.0,0,0.529,4.4,1,20.5
LA-2024-00285,440604,Nagpur,Maharashtra,Agricultural,Award Enquiry (Sec 21-23),22.12,51.44,379.0,10.0,0,0.356,5.7,0,0.0
LA-2024-00286,141386,Ludhiana,Punjab,Agricultural,Draft Declaration (Sec 19),6.44,32.08,58.0,4.0,0,0.434,4.0,1,11.2
LA-2024-00287,530769,Visakhapatnam,Andhra Pradesh,Barren/Waste,Award Declaration,22.89,29.64,36.0,5.0,0,0.448,3.8,1,11.1
LA-2024-00288,302935,Jaipur,Rajasthan,Barren/Waste,Award Declaration,3.15,61.8,280.0,5.0,0,0.9,5.2,1,18.8
LA-2024-00289,395332,Surat,Gujarat,Agricultural,Award Declaration,12.72,18.94,106.0,3.0,0,0.545,5.0,0,0.0
LA-2024-00290,431397,Aurangabad,Maharashtra,Agricultural,Draft Declaration (Sec 19),11.27,19.63,145.0,8.0,0,0.388,5.9,0,0.0
LA-2024-00291,834389,Ranchi,Jharkhand,Agricultural,Award Declaration,25.85,110.74,427.0,3.0,0,0.505,6.2,0,0.0
LA-2024-00292,600850,Chennai,Tamil Nadu,Residential,Award Enquiry (Sec 21-23),5.05,67.15,354.0,22.0,0,0.399,8.3,1,14.8
LA-2024-00293,141169,Ludhiana,Punjab,Residential,Draft Declaration (Sec 19),5.54,12.92,88.0,13.0,1,0.631,4.7,1,21.7
LA-2024-00294,641905,Coimbatore,Tamil Nadu,Agricultural,Preliminary Notification (Sec 11),3.37,17.23,327.0,6.0,3,0.118,2.5,0,0.0
LA-2024-00295,395796,Surat,Gujarat,Agricultural,Preliminary Notification (Sec 11),6.81,5.87,177.0,1.0,0,,3.4,0,0.0
LA-2024-00296,380534,Ahmedabad,Gujarat,Forest,Survey & SIA (Social Impact Assessment),13.7,106.08,303.0,3.0,1,0.381,5.0,1,30.8
LA-2024-00297,751624,Khordha,Odisha,Commercial,Draft Declaration (Sec 19),2.39,85.98,218.0,8.0,0,0.434,3.8,0,0.0
LA-2024-00298,440903,Nagpur,Maharashtra,Agricultural,Compensation Disbursement,7.56,15.89,72.0,1.0,0,0.277,6.4,0,0.0
LA-2024-00299,600792,Chennai,Tamil Nadu,Forest,Possession,18.53,82.86,130.0,1.0,2,0.184,2.7,1,36.9
LA-2024-00300,500348,Hyderabad,Telangana,Wetland,Survey & SIA (Social Impact Assessment),10.1,294.78,36.0,6.0,2,0.431,3.9,0,0.0
LA-2024-00301,625145,Madurai,Tamil Nadu,Agricultural,Compensation Disbursement,11.75,10.36,254.0,5.0,0,0.669,3.9,0,0.0
LA-2024-00302,834691,Ranchi,Jharkhand,Forest,Award Enquiry (Sec 21-23),3.06,24.92,298.0,6.0,4,0.302,4.6,1,42.0
LA-2024-00303,500231,Hyderabad,Telangana,Forest,Final Declaration,10.12,10.14,131.0,3.0,1,0.969,4.5,1,25.4
LA-2024-00304,700179,Kolkata,West Bengal,Agricultural,Possession,11.3,110.07,203.0,2.0,0,0.711,5.7,1,12.3
LA-2024-00305,395983,Surat,Gujarat,Barren/Waste,Award Enquiry (Sec 21-23),9.59,40.8,107.0,1.0,0,0.831,6.2,0,0.0
LA-2024-00306,530526,Visakhapatnam,Andhra Pradesh,Forest,Award Enquiry (Sec 21-23),12.55,30.62,568.0,4.0,0,0.723,5.6,1,28.7
LA-2024-00307,641685,Coimbatore,Tamil Nadu,Agricultural,Survey & SIA (Social Impact Assessment),,55.48,84.0,5.0,0,0.6,5.7,0,0.0
LA-2024-00308,395295,Surat,Gujarat,Agricultural,Survey & SIA (Social Impact Assessment),7.48,26.34,175.0,3.0,0,0.743,5.6,0,0.0
LA-2024-00309,641191,Coimbatore,Tamil Nadu,Commercial,Compensation Disbursement,4.55,30.52,84.0,10.0,0,0.795,3.6,0,0.0
LA-2024-00310,520156,Vijayawada,Andhra Pradesh,Agricultural,Survey & SIA (Social Impact Assessment),25.24,58.03,264.0,2.0,0,0.63,6.5,0,0.0
LA-2024-00311,226418,Lucknow,Uttar Pradesh,Agricultural,Preliminary Notification (Sec 11),3.89,25.04,482.0,8.0,0,0.34,5.1,0,0.0
LA-2024-00312,201103,Gautam Buddha Nagar,Uttar Pradesh,Agricultural,Survey & SIA (Social Impact Assessment),12.61,28.63,47.0,4.0,0,0.778,2.2,0,0.0
LA-2024-00313,520477,Vijayawada,Andhra Pradesh,Forest,Final Declaration,51.48,38.52,362.0,4.0,2,0.196,4.5,1,38.6
LA-2024-00314,600391,Chennai,Tamil Nadu,Wetland,Draft Declaration (Sec 19),28.11,48.75,753.0,10.0,1,0.08,3.9,0,0.0
LA-2024-00315,580573,Dharwad,Karnataka,Commercial,Compensation Disbursement,17.0,79.17,244.0,7.0,1,0.447,5.7,0,0.0
LA-2024-00316,226629,Lucknow,Uttar Pradesh,Residential,Draft Declaration (Sec 19),,77.79,133.0,27.0,1,0.54,6.6,1,18.2
LA-2024-00317,208377,Kanpur Nagar,Uttar Pradesh,Agricultural,Compensation Disbursement,9.89,10.76,215.0,2.0,0,0.831,4.2,0,0.0
LA-2024-00318,208509,Kanpur Nagar,Uttar Pradesh,Agricultural,Award Enquiry (Sec 21-23),5.12,170.3,147.0,6.0,0,0.585,5.6,0,0.0
LA-2024-00319,141170,Ludhiana,Punjab,Wetland,Final Declaration,8.88,47.28,966.0,4.0,0,0.858,7.4,0,0.0
LA-2024-00320,800371,Patna,Bihar,Agricultural,Survey & SIA (Social Impact Assessment),17.97,32.62,414.0,6.0,5,0.415,4.6,1,39.0
LA-2024-00321,641979,Coimbatore,Tamil Nadu,Residential,Survey & SIA (Social Impact Assessment),15.35,18.95,435.0,19.0,1,0.225,6.0,0,0.0
LA-2024-00322,520991,Vijayawada,Andhra Pradesh,Agricultural,Award Declaration,21.55,295.81,1115.0,3.0,1,0.209,5.7,1,29.0
LA-2024-00323,342536,Jodhpur,Rajasthan,Agricultural,Award Declaration,31.08,420.68,607.0,5.0,0,0.365,5.9,0,0.0
LA-2024-00324,160944,Chandigarh,Punjab,Forest,Final Declaration,9.63,263.19,202.0,6.0,0,0.13,6.3,0,0.0
LA-2024-00325,110550,South Delhi,Delhi,Agricultural,Compensation Disbursement,12.98,50.17,226.0,5.0,1,0.756,6.4,0,0.0
LA-2024-00326,570212,Mysuru,Karnataka,Agricultural,Award Declaration,2.19,61.99,1300.0,5.0,0,0.589,5.6,0,0.0
LA-2024-00327,580880,Dharwad,Karnataka,Agricultural,Survey & SIA (Social Impact Assessment),75.02,184.29,127.0,4.0,0,0.343,4.1,0,0.0
LA-2024-00328,505473,Karimnagar,Telangana,Agricultural,Award Enquiry (Sec 21-23),7.75,35.56,195.0,3.0,0,,5.7,0,0.0
LA-2024-00329,530650,Visakhapatnam,Andhra Pradesh,Agricultural,Award Declaration,19.18,74.76,104.0,5.0,1,0.399,6.0,1,17.7
LA-2024-00330,395683,Surat,Gujarat,Barren/Waste,Award Declaration,7.75,55.47,57.0,7.0,1,0.194,4.5,1,15.2
LA-2024-00331,395376,Surat,Gujarat,Agricultural,Preliminary Notification (Sec 11),7.6,276.67,114.0,3.0,1,0.347,5.3,0,0.0
LA-2024-00332,400759,Mumbai Suburban,Maharashtra,Residential,Survey & SIA (Social Impact Assessment),9.01,,116.0,16.0,1,0.557,5.7,1,28.5
LA-2024-00333,641550,Coimbatore,Tamil Nadu,Forest,Draft Declaration (Sec 19),3.83,39.21,139.0,4.0,0,0.449,7.0,1,23.7
LA-2024-00334,834429,Ranchi,Jharkhand,Agricultural,Survey & SIA (Social Impact Assessment),1.34,190.34,350.0,5.0,0,0.65,9.5,0,0.0
LA-2024-00335,440367,Nagpur,Maharashtra,Agricultural,Survey & SIA (Social Impact Assessment),29.54,44.54,219.0,5.0,0,0.428,5.9,1,9.6
LA-2024-00336,834770,Ranchi,Jharkhand,Barren/Waste,Award Enquiry (Sec 21-23),17.53,26.62,473.0,7.0,0,0.31,6.7,1,18.0
LA-2024-00337,141324,Ludhiana,Punjab,Forest,Final Declaration,5.06,34.09,248.0,3.0,0,0.569,6.8,1,25.2
LA-2024-00338,641211,Coimbatore,Tamil Nadu,Barren/Waste,Survey & SIA (Social Impact Assessment),16.19,51.42,253.0,7.0,0,0.406,6.1,0,0.0
LA-2024-00339,570892,Mysuru,Karnataka,Agricultural,Award Enquiry (Sec 21-23),22.21,21.2,178.0,2.0,0,0.387,3.5,1,18.3
LA-2024-00340,141398,Ludhiana,Punjab,Commercial,Preliminary Notification (Sec 11),6.12,27.34,954.0,9.0,0,0.616,3.9,1,40.8
LA-2024-00341,226676,Lucknow,Uttar Pradesh,Residential,Draft Declaration (Sec 19),15.64,11.35,161.0,15.0,1,0.373,5.2,0,0.0
LA-2024-00342,600744,Chennai,Tamil Nadu,Wetland,Award Declaration,25.94,20.46,440.0,4.0,2,0.598,4.2,1,33.1
LA-2024-00343,342853,Jodhpur,Rajasthan,Agricultural,Compensation Disbursement,3.25,55.86,91.0,4.0,0,0.369,4.5,1,13.9
LA-2024-00344,380662,Ahmedabad,Gujarat,Wetland,Survey & SIA (Social Impact Assessment),17.35,120.31,184.0,7.0,0,0.472,3.7,1,19.4
LA-2024-00345,160736,Chandigarh,Punjab,Agricultural,Award Declaration,15.03,106.52,998.0,5.0,0,0.652,6.8,1,11.2
LA-2024-00346,580852,Dharwad,Karnataka,Residential,Compensation Disbursement,54.51,67.25,370.0,22.0,0,0.589,2.5,1,12.8
LA-2024-00347,110948,South Delhi,Delhi,Agricultural,Award Enquiry (Sec 21-23),17.7,10.46,77.0,3.0,0,0.775,7.0,1,12.9
LA-2024-00348,141142,Ludhiana,Punjab,Forest,Possession,7.77,19.73,102.0,4.0,0,0.626,7.8,0,0.0
LA-2024-00349,560768,Bengaluru Urban,Karnataka,Agricultural,Survey & SIA (Social Impact Assessment),8.58,37.06,736.0,5.0,0,0.629,7.0,0,0.0
LA-2024-00350,530256,Visakhapatnam,Andhra Pradesh,Residential,Preliminary Notification (Sec 11),61.55,111.57,237.0,7.0,0,0.558,4.2,1,21.6
LA-2024-00351,380901,Ahmedabad,Gujarat,Agricultural,Award Declaration,8.15,26.34,180.0,6.0,0,0.689,6.3,0,0.0
LA-2024-00352,505143,Karimnagar,Telangana,Agricultural,Final Declaration,18.14,14.03,123.0,0.0,0,0.413,6.5,0,0.0
LA-2024-00353,600321,Chennai,Tamil Nadu,Forest,Draft Declaration (Sec 19),9.0,176.95,175.0,3.0,0,0.166,3.4,0,0.0
LA-2024-00354,440272,Nagpur,Maharashtra,Commercial,Preliminary Notification (Sec 11),27.63,22.24,639.0,19.0,0,0.414,7.6,0,0.0
LA-2024-00355,110642,South Delhi,Delhi,Agricultural,Preliminary Notification (Sec 11),28.82,15.31,131.0,3.0,0,0.578,5.8,1,9.1
LA-2024-00356,110103,South Delhi,Delhi,Commercial,Preliminary Notification (Sec 11),10.81,55.48,141.0,34.0,1,0.676,7.4,1,19.9
LA-2024-00357,530115,Visakhapatnam,Andhra Pradesh,Agricultural,Survey & SIA (Social Impact Assessment),7.8,,347.0,4.0,0,0.521,3.3,1,16.5
LA-2024-00358,700553,Kolkata,West Bengal,Forest,Possession,7.64,27.8,102.0,4.0,0,0.482,7.3,0,0.0
LA-2024-00359,506973,Warangal,Telangana,Commercial,Draft Declaration (Sec 19),2.54,44.72,110.0,25.0,0,,7.2,0,0.0
LA-2024-00360,221574,Varanasi,Uttar Pradesh,Commercial,Award Declaration,12.01,18.55,222.0,24.0,0,0.697,9.7,1,11.2
LA-2024-00361,751500,Khordha,Odisha,Residential,Preliminary Notification (Sec 11),11.8,27.49,227.0,18.0,0,0.491,4.6,1,20.8
LA-2024-00362,700691,Kolkata,West Bengal,Agricultural,Draft Declaration (Sec 19),5.51,,121.0,6.0,2,0.305,1.8,1,25.1
LA-2024-00363,570596,Mysuru,Karnataka,Agricultural,Compensation Disbursement,2.32,6.46,316.0,7.0,0,0.542,7.0,0,0.0
